k1,k2,k3,k4
0.0047475,-1.3893,0.11696,0.10919
0.0047475,-0.88606,0.013379,0.10919
0.0047475,-0.4877,-0.20112,0.10962
0.0047475,-0.55287,-0.13768,0.11006
0.0047475,-0.50281,-0.025896,0.10962
0.0051791,-0.38196,-0.03798,0.10919
0.0051791,-0.40699,-0.028485,0.10962
0.0047475,-0.39491,0.027622,0.11006
0.0047475,-0.53906,-0.010358,0.11006
0.0047475,-0.34009,-0.023306,0.11049
0.0043159,0.19206,-0.043591,0.11049
0.0047475,0.38153,-0.0069055,0.11006
0.0030211,0.028485,0.05697,0.10962
0.0025896,-0.3224,0.073371,0.11049
0.0038843,-0.73673,0.123,0.11049
0.0030211,-1.1459,0.041001,0.10962
0.0034527,-1.2961,-0.096677,0.11049
0.0034527,-0.99957,-0.040138,0.11049
0.0038843,-0.38239,-0.039275,0.11049
0.0038843,0.0030211,-0.042728,0.11006
0.0043159,0.095814,0.036685,0.11006
0.0047475,0.061286,0.035391,0.11049
0.0047475,0.034096,0.0077687,0.11092
0.0047475,-0.023738,0.020716,0.11006
0.0043159,0.079413,-0.10401,0.10962
0.0043159,0.23133,-0.046612,0.10962
0.0038843,0.29089,0.10531,0.10962
0.0030211,0.43677,0.076823,0.10962
0.0025896,0.36513,0.0064739,0.10962
0.002158,-0.11524,0.053949,0.10962
0.0012948,-0.24471,0.065602,0.10962
0.0017264,0.014674,0.022011,0.10962
0.002158,0.21278,-0.066034,0.11006
0.00086319,0.37419,-0.084161,0.10962
0.00043159,0.60639,-0.015969,0.10962
0,0.48468,0.015106,0.10876
0.00086319,0.16616,-0.0038843,0.10876
0.0012948,-0.11912,0.14933,0.10876
0.0017264,-0.3729,0.1489,0.10876
0.0017264,-0.6435,-0.025464,0.10876
0.002158,-0.56625,0.087613,0.10876
0.002158,0.0017264,0.044022,0.10876
0.002158,0.41735,-0.14458,0.10876
0.0017264,0.38153,-0.10919,0.10876
0.0017264,-0.24342,-0.16832,0.10876
0.0017264,-0.97885,0.044022,0.10919
0.0017264,-1.0518,0.13552,0.10919
0.002158,-0.36254,0.04618,0.10876
0.0025896,0.20069,-0.11092,0.10876
0.0030211,-0.23349,-0.095814,0.10876
0.0025896,-0.82909,0.018127,0.10876
0.002158,-0.96375,0.08675,0.10876
0.0030211,-1.1735,0.058265,0.10919
0.0030211,-1.4307,-0.023738,0.10919
0.002158,-1.7315,-0.0017264,0.10876
0.00086319,-1.4178,0.068623,0.10876
0.00043159,-0.84808,-0.088908,0.10919
-0.00086319,-0.19292,-0.20544,0.10919
-0.002158,-0.35002,0.066034,0.10876
-0.0025896,-0.78075,0.0077687,0.10876
-0.0025896,-0.73025,-0.04618,0.10876
-0.0034527,-0.22572,-0.0056107,0.10876
-0.0038843,0.39879,0.16357,0.10876
-0.0051791,0.76651,-0.013379,0.10876
-0.0082003,0.53863,-0.12344,0.10876
-0.0051791,0.15063,0.13379,0.10919
-0.0038843,-0.088908,0.1817,0.10962
-0.0030211,-0.26413,0.098403,0.10962
-0.0025896,-0.55805,-0.12775,0.10962
-0.002158,-0.51532,-0.05136,0.10962
-0.0012948,-0.060423,0.05956,0.10962
-0.00043159,-0.098403,-0.062581,0.10919
0,-0.43591,0.020716,0.10876
-0.00086319,-0.89685,0.097972,0.10876
-0.0012948,-0.74709,-0.046612,0.10876
-0.0017264,-0.21364,-0.034096,0.10962
-0.002158,0.31679,-0.094519,0.11006
-0.0025896,0.51532,-0.20457,0.10919
-0.0034527,0.55675,-0.081571,0.10919
-0.0051791,0.47993,0.074666,0.10919
-0.0051791,0.2404,0.0047475,0.10919
-0.0047475,0.13466,0.0030211,0.10919
-0.0056107,0.21666,0.093224,0.10876
-0.0051791,0.53906,0.043591,0.10876
-0.0043159,0.817,-0.024169,0.10876
-0.0030211,0.50108,-0.002158,0.10876
-0.0030211,0.15494,0.073371,0.10919
-0.0025896,0.19292,0.069055,0.10919
-0.0017264,0.39879,0.037549,0.10876
-0.0017264,0.50842,-0.022874,0.10876
-0.00086319,0.53129,-0.055675,0.10962
-0.002158,0.68321,0.011221,0.10919
-0.0030211,0.86491,0.033233,0.10876
-0.0025896,0.84333,0.035391,0.10876
-0.0025896,0.59862,0.028485,0.10876
-0.0025896,0.55416,0.011653,0.10876
-0.0034527,0.88131,0.092792,0.10876
-0.0034527,0.85196,0.0060423,0.10876
-0.0030211,0.61977,0.091929,0.10876
-0.0025896,0.55805,0.12257,0.10919
-0.0017264,0.43677,-0.07855,0.10919
-0.0012948,0.073371,-0.05697,0.10919
-0.00086319,0.28658,-0.044022,0.10919
-0.00043159,0.65343,-0.076392,0.10919
0,0.50065,0.0051791,0.10919
0.00043159,0.44066,0.01079,0.10876
0.0012948,0.54467,0.057833,0.10876
0.0012948,0.6025,-0.012085,0.10876
0.0017264,0.56539,-0.1558,0.10876
0.002158,0.65602,-0.088908,0.10919
0.002158,0.77471,0.11782,0.10962
0.002158,0.73241,0.024169,0.10962
0.0017264,0.079845,-0.0043159,0.10919
0.002158,-0.74622,0.094519,0.10919
0.0012948,-0.72767,0.012948,0.10919
-0.00086319,-0.32154,-0.053517,0.10919
0.00043159,-0.25852,-0.0077687,0.10962
0.00086319,-0.224,-0.074234,0.10919
0.00086319,-0.22313,0.089771,0.10876
0.00086319,-0.53863,0.1653,0.10876
0.0012948,-1.0691,-0.057833,0.10876
0.002158,-1.5775,-0.072076,0.10962
0.002158,-1.4445,0.049202,0.10919
0.002158,-0.69227,-0.04618,0.10919
0.002158,-0.21536,-0.11912,0.10919
0.0025896,-0.18774,-0.016401,0.10876
0.0025896,-0.30816,-0.028485,0.10876
0.002158,-0.15537,0.014674,0.10876
0.0025896,-0.068192,0.050928,0.10876
0.0025896,-0.16012,0.0051791,0.10876
0.0030211,-0.28399,0.046612,0.10876
0.0038843,-0.21234,0.072076,0.10833
0.0025896,-0.35952,0.063013,0.10833
0.0038843,-0.69184,0.062581,0.10876
0.0038843,-0.92231,0.047907,0.10876
0.0034527,-0.89469,-0.053517,0.10876
0.0047475,-0.75356,-0.028485,0.10876
0.0043159,-0.93785,-0.087182,0.10833
0.0043159,-0.89167,-0.066465,0.1079
0.0047475,-0.53517,-0.10272,0.1079
0.0051791,-0.13725,-0.061286,0.1079
0.0051791,-0.06776,-0.04057,0.10747
0.0051791,0.26198,0.05697,0.10703
0.0060423,0.40311,0.11826,0.10747
0.0064739,0.064307,-0.091498,0.1079
0.0064739,-0.32024,-0.074234,0.10833
0.0064739,-0.71601,0.062149,0.1079
0.0064739,-0.32801,-0.016401,0.1079
0.0069055,0.13811,-0.092792,0.1079
0.0069055,-0.056107,-0.030643,0.1079
0.0069055,-0.44497,0.043591,0.1079
0.0069055,-0.28356,0.1161,0.1079
0.0073371,-0.076823,0.1161,0.10833
0.0077687,-0.046612,-0.10099,0.10833
0.0077687,0.036254,-0.046612,0.1079
0.0077687,-0.0038843,0.069918,0.1079
0.0082003,-0.0043159,0.1148,0.10833
0.0082003,0.06776,0.036685,0.10876
0.0082003,-0.10747,0.066897,0.10876
0.0069055,0.092792,-0.042296,0.10876
0.0069055,0.80535,-0.031938,0.10833
0.0069055,1.508,0.015969,0.1079
0.0064739,1.6703,-0.15796,0.1079
0.0069055,1.2469,-0.042728,0.10833
0.0069055,1.1939,-0.009495,0.10876
0.0069055,0.94691,-0.040138,0.10833
0.0034527,0.9659,0.077687,0.10747
0.0051791,1.1295,0.14502,0.1079
0.0077687,1.0591,-0.0086319,0.10876
0.0073371,0.44756,0.094519,0.10876
0.0086319,-0.064739,0.092792,0.10876
0.0086319,-0.1243,-0.054812,0.10876
0.0086319,0.08675,-0.035822,0.10876
0.0077687,0.29607,-0.064307,0.10876
0.0077687,0.44929,-0.015537,0.10876
0.0077687,0.55762,0.034959,0.10876
0.0073371,0.25334,-0.0043159,0.10876
0.0073371,-0.13681,-0.0047475,0.10876
0.0077687,-0.40613,0.01899,0.10876
0.0077687,-0.11092,-0.030643,0.10876
0.0073371,0.67199,-0.031938,0.10876
0.0077687,0.86103,-0.0038843,0.10919
0.0086319,0.47734,-0.028917,0.10962
0.009495,0.075097,0.15149,0.10962
0.0082003,-0.28442,0.13293,0.10876
0.0069055,-0.3716,-0.05956,0.10876
0.0077687,-0.27018,-0.036254,0.10876
0.0073371,-0.22529,0.016832,0.10919
0.0069055,-0.30773,0.0012948,0.10919
0.0069055,-0.34959,-0.046612,0.10876
0.0069055,-0.31161,0.023306,0.10876
0.0064739,-0.010358,-0.070781,0.10919
0.0060423,0.77385,0.036685,0.10962
0.0051791,1.1774,-0.19508,0.11006
0.0051791,1.0535,-0.1735,0.11049
0.0060423,0.61588,0.10272,0.11049
0.0064739,0.41001,0.19422,0.10876
0.0069055,0.46655,0.034096,0.11092
0.0069055,0.60035,0.050065,0.1079
0.0069055,0.92188,0.073371,0.11351
0.0060423,1.0293,-0.035391,0.10574
0.0060423,0.83297,-0.022874,0.11394
0.0064739,0.64955,0.041001,0.10401
0.0064739,0.072508,0.016401,0.11524
0.0064739,-0.66163,-0.035822,0.091498
0.0064739,-0.2309,0.0047475,-0.4139
0.0060423,0.94346,-0.031938,-0.52482
0.0056107,1.937,-0.07035,-0.48338
0.0056107,1.9707,0.016401,-0.50928
0.0060423,0.92145,-0.05136,-0.49115
0.0064739,-0.49374,-0.023738,-0.50324
0.0064739,-0.97281,0.055244,-0.49547
0.0069055,-0.12948,0.027622,-0.49978
0.0073371,0.98533,0.027622,-0.49676
0.0077687,1.6306,0.014243,-0.49763
0.0082003,1.5701,-0.038843,-0.49719
0.0086319,1.057,0.066465,-0.49719
0.0069055,0.43591,0.06517,-0.49676
0.0073371,0.072939,-0.067328,-0.4959
0.0073371,-0.025032,0.074234,-0.4959
0.0069055,0.19853,0.093656,-0.4959
0.0069055,0.41088,0.025896,-0.49547
0.0069055,0.53388,0.078981,-0.49547
0.0069055,0.68235,0.049633,-0.49547
0.0064739,0.99482,0.020285,-0.49504
0.0073371,0.88131,-0.11869,-0.49504
0.0082003,0.26284,-0.19983,-0.49504
0.0086319,-0.089771,-0.053086,-0.49461
0.0090634,0.13725,0.079845,-0.49417
0.0090634,0.24946,0.051791,-0.49374
0.0090634,0.21278,-0.12861,-0.49417
0.0090634,0.22831,0.013379,-0.49331
0.0090634,0.22961,0.093224,-0.49417
0.0090634,0.63746,0.045317,-0.49245
0.0082003,0.61027,-0.11955,-0.49417
0.0077687,0.02978,-0.073802,-0.49288
0.0077687,-0.6025,0.05697,-0.49115
0.0073371,-0.69357,0.067328,-0.49806
0.0077687,-0.32283,0.10272,-0.48036
0.0077687,-0.20975,0.12775,-0.51964
0.0077687,-0.5615,0.034959,-0.071644
0.0077687,-0.96288,-0.047044,0.14286
0.0077687,-1.2844,-0.013379,0.07855
0.0077687,-1.5542,-0.088476,0.11696
0.0077687,-1.4014,-0.12473,0.095382
0.0090634,-1.1053,-0.050065,0.11006
0.0077687,-0.59128,0.0060423,0.10315
0.0082003,-0.19594,0.056539,0.10833
0.0073371,-0.30514,0.012516,0.10703
0.0069055,-0.52007,0.034096,0.1079
0.0069055,-0.65904,0.033664,0.1079
0.0064739,-0.46094,-0.04877,0.10876
0.0064739,-0.091498,-0.11221,0.10876
0.0051791,0.049202,-0.053517,0.10876
0.0051791,0.19637,0.041864,0.10876
0.0051791,0.23651,0.033233,0.10876
0.0056107,-0.26068,-0.028917,0.10876
0.0056107,-0.7842,0.026327,0.10876
0.0064739,-0.92188,0.069055,0.10876
0.0069055,-0.74838,0.012085,0.10962
0.0069055,-0.37808,-0.042728,0.11006
0.0069055,-0.55934,-0.033233,0.11006
0.0064739,-0.86448,0.090634,0.11006
0.0064739,-1.0203,0.12171,0.11006
0.0060423,-1.2093,-0.02158,0.11006
0.0064739,-1.3328,-0.058265,0.11006
0.0056107,-1.2546,-0.10876,0.11006
0.0060423,-0.80578,-0.11006,0.11006
0.0030211,-0.14545,-0.085024,0.10919
0.0017264,0.43202,-0.012085,0.10876
0.0051791,0.73241,0.018127,0.11006
0.0051791,0.81657,-0.00086319,0.11049
0.0056107,0.73759,0.054381,0.11049
0.0051791,0.64782,0.035391,0.11006
0.0051791,0.47,0.06776,0.11006
0.0043159,0.16659,0.10401,0.11049
0.0038843,-0.022011,0.0069055,0.11049
0.0034527,-0.17566,-0.0051791,0.11049
0.002158,-0.30039,0.0060423,0.11006
0.002158,-0.27406,-0.019853,0.11006
0.0012948,-0.015106,0.081571,0.11006
0.00086319,0.25076,0.039275,0.11006
0.00043159,0.25205,-0.11308,0.11049
0.00043159,0.095814,-0.072939,0.11049
-0.00043159,0.29089,-0.0099266,0.11049
-0.00086319,0.48899,-0.01079,0.11049
-0.00043159,0.46871,-0.0038843,0.11049
-0.00043159,0.43159,0.041433,0.11006
0,0.38153,0.056107,0.11006
-0.0012948,0.62883,0.071213,0.11006
-0.002158,0.79629,0.002158,0.11006
-0.0012948,0.48554,-0.02158,0.11006
-0.00086319,-0.084161,0.014674,0.10919
0,-0.44842,0.13854,0.10962
0,-0.43893,0.15149,0.11049
0,-0.3634,-0.037549,0.11092
0,-0.53302,-0.14502,0.11049
0,-0.74838,-0.015106,0.11006
0,-0.6271,0.022874,0.11006
0,-0.51748,-0.09754,0.11006
-0.00043159,-0.41864,-0.043591,0.11006
0,-0.27536,0.025032,0.11006
0,-0.52827,0.02978,0.10962
0.00043159,-0.78161,0.0034527,0.10919
0.00043159,-0.5451,0.014674,0.10919
0.00043159,-0.40958,-0.032369,0.11006
0.0012948,-0.63617,-0.044454,0.11049
0.0017264,-0.90505,-0.026759,0.11049
0.0012948,-0.99698,0.077687,0.10962
0.00086319,-0.79413,0.059128,0.10962
0.00043159,-0.80406,-0.0051791,0.10962
0,-1.035,-0.0051791,0.10962
0,-1.2892,-0.045317,0.10962
-0.00043159,-1.0768,-0.11221,0.11006
-0.00086319,-0.47605,0.00043159,0.11006
-0.00086319,-0.38196,-0.0060423,0.10919
-0.0012948,-0.6435,0.024601,0.10919
-0.00086319,-0.44281,0.12948,0.10962
-0.00086319,-0.064307,0.027622,0.11006
-0.0025896,-0.23306,-0.067328,0.11006
-0.0034527,-0.56064,-0.044022,0.11049
-0.00086319,-0.58826,0.038412,0.11049
-0.0012948,-0.28226,0.12171,0.10962
-0.0012948,0.097108,0.063013,0.10962
-0.0012948,-0.0017264,-0.08934,0.11006
0,-0.52395,-0.017264,0.11049
0,-0.37117,0.057833,0.11006
0,0.35693,-0.043591,0.10919
0.00043159,0.54683,-0.11739,0.10962
0.00086319,-0.070781,-0.12128,0.11006
0.00043159,-0.36987,0.016401,0.11049
0.00043159,0.042728,0.17782,0.11049
0.00043159,0.66983,-0.038412,0.11006
0.00043159,0.71946,-0.1571,0.10962
0,0.27579,0.083297,0.10919
-0.00043159,0.26543,0.13293,0.10962
-0.00086319,0.51316,0.046612,0.10962
-0.00086319,0.13897,-0.01899,0.10962
0.00043159,-0.6694,0.023306,0.10919
0.0012948,-0.73198,0.043159,0.10919
0.00043159,0.079845,-0.023306,0.10919
0.00086319,0.99612,-0.13207,0.10876
0.00086319,1.0919,-0.1394,0.10876
0.0012948,0.89426,-0.0034527,0.10919
0.0017264,0.81571,0.032801,0.10919
0.0017264,0.87743,0.088045,0.10876
0.0017264,0.67458,0.10013,0.10833
0.002158,0.21493,0.028917,0.10876
0.0017264,0.16314,0.079413,0.10876
0.0012948,0.18774,0.03798,0.10876
0.00086319,0.13379,-0.031506,0.10876
0.00086319,0.15839,-0.0034527,0.10876
0,0.38023,0.071213,0.10876
-0.0012948,0.30945,0.023306,0.10876
-0.0012948,0.24342,-0.030643,0.10919
-0.0017264,0.33837,-0.041864,0.10919
-0.0017264,0.31247,-0.020285,0.10876
-0.0012948,0.26543,0.016401,0.10833
-0.0017264,0.24514,-0.026759,0.10833
-0.00043159,0.036254,-0.0038843,0.10876
0,-0.18731,0.076823,0.10876
-0.00043159,0.098835,0.074234,0.10876
-0.00043159,0.25982,0.022443,0.10876
-0.00043159,-0.12818,-0.052223,0.10876
-0.00043159,-0.59776,-0.09495,0.10876
-0.00086319,-0.87354,0.036685,0.10876
-0.00086319,-0.88735,0.04618,0.10876
-0.00086319,-0.75313,-0.092792,0.10919
-0.0017264,-0.58567,-0.025464,0.10919
-0.002158,-0.47691,0.039707,0.10876
-0.002158,-0.31204,-0.038412,0.10876
-0.0056107,-0.22141,-0.026759,0.10833
-0.0034527,-0.4208,-0.016832,0.10876
-0.0012948,-0.62797,0.0025896,0.10919
-0.00086319,-0.6448,0.023306,0.10919
-0.00043159,-0.65386,-0.031938,0.10919
-0.00086319,-0.60509,-0.037549,0.10919
-0.00086319,-0.58308,0.040138,0.10919
-0.00086319,-0.54251,0.11394,0.10962
-0.0012948,-0.44109,0.09495,0.10962
-0.0012948,-0.429,0.0051791,0.10876
-0.0012948,-0.54338,-0.00043159,0.10876
-0.0012948,-0.5369,0.0047475,0.10876
-0.0012948,-0.3893,-0.041001,0.10876
-0.0012948,-0.26413,-0.097972,0.10876
-0.00086319,-0.095814,-0.042728,0.10876
-0.00043159,0.037117,0.021148,0.10876
-0.0012948,0.29132,0.0056107,0.10876
-0.00086319,0.55891,-0.011221,0.10919
-0.00043159,0.72076,-0.02158,0.10919
0,0.5628,-0.011653,0.10919
0.00043159,0.43202,0.13207,0.10919
0.00043159,0.5041,0.21925,0.10876
0.00043159,0.25982,-0.075529,0.10876
0.00043159,-0.068623,-0.10401,0.10833
0.00043159,-0.22745,-0.044454,0.1079
0.00043159,-0.16444,0.049202,0.10833
0.00086319,0.34873,0.038843,0.10876
0.0012948,0.93958,-0.24471,0.10919
0.00043159,1.1877,-0.091498,0.10876
0.0012948,1.0522,-0.0012948,0.10876
0.0012948,0.76478,0.049202,0.10876
0.0012948,0.46267,0.14199,0.10919
0.002158,0.076392,0.11653,0.10919
0.0030211,-0.56366,-0.012948,0.10876
0.0047475,-1.2128,0.015537,0.10876
0.0047475,-1.2123,0.044886,0.10833
0.0047475,-0.61157,-0.067328,0.10876
0.0047475,0.14502,-0.062581,0.10876
0.0056107,0.58308,-0.015537,0.10919
0.0056107,0.57057,0.002158,0.10919
0.0047475,0.58653,0.064307,0.10876
0.0051791,0.5943,-0.0017264,0.10876
0.0056107,0.26586,-0.23435,0.10876
0.0060423,-0.068623,-0.10142,0.10876
0.0064739,-0.18472,0.11696,0.10833
0.0077687,0.28787,0.037549,0.10833
0.0082003,0.54812,-0.018558,0.10833
0.0082003,0.37246,0.043159,0.10833
0.0090634,0.2965,0.13638,0.10833
0.0090634,0.29176,0.087182,0.10876
0.009495,-0.055675,0.052223,0.10876
0.0073371,-0.56798,0.19853,0.10919
0.0073371,-0.86319,-0.017695,0.10919
0.0073371,-0.9672,-0.13854,0.10919
0.0069055,-0.60552,-0.039275,0.10876
0.0069055,0.15753,-0.097972,0.10876
0.0069055,0.61027,-0.091929,0.10876
0.0077687,0.96418,0.080708,0.10876
0.0082003,0.87397,0.0099266,0.10876
0.0086319,0.28442,-0.03798,0.1079
0.009495,-0.24256,0.022011,0.10833
0.010358,-0.46483,0.014674,0.10876
0.010358,-0.35606,-0.00043159,0.10876
0.010358,-0.10013,-0.013379,0.10876
0.0099266,-0.21709,-0.0030211,0.10876
0.009495,-0.44152,0.080276,0.10876
0.009495,-0.56237,-0.019422,0.10876
0.0099266,-0.77471,-0.054381,0.10876
0.010358,-1.098,-0.038843,0.10876
0.009495,-1.1265,-0.023306,0.10833
0.0099266,-0.51662,0.0099266,0.10833
0.0086319,0.22098,0.010358,0.10833
0.01079,0.39663,0.068192,0.10833
0.011653,0.24385,-0.021148,0.10876
0.011653,0.063876,-0.041001,0.10876
0.011653,-0.15278,0.062149,0.10833
0.011653,-0.11696,-0.0064739,0.10833
0.011221,-0.032801,-0.00086319,0.10833
0.010358,0.15926,0.031075,0.1079
0.0099266,0.32154,0.015537,0.1079
0.0099266,0.39577,-0.095382,0.10876
0.009495,0.27536,0.02719,0.10876
0.009495,0.12689,0.09495,0.10833
0.0090634,0.39793,0.0038843,0.10833
0.0090634,0.68148,-0.060423,0.10876
0.0086319,0.86534,0.0099266,0.10919
0.0077687,0.98058,-0.050928,0.10919
0.0073371,1.0747,0.0038843,0.10876
0.0069055,0.96936,-0.002158,0.10876
0.0064739,0.93656,0,0.10919
0.0060423,1.1122,0.099698,0.10833
0.0051791,1.3004,0.034096,0.11092
0.0047475,1.0181,-0.043591,0.1066
0.0043159,0.74579,-0.018127,0.11308
0.0043159,0.96806,0.013379,0.10315
0.0043159,1.3353,0.012085,0.11782
0.0038843,1.3776,-0.0056107,0.099266
0.0038843,1.3375,0.010358,0.12646
0.0038843,1.1485,0.059128,0.057833
0.0047475,1.0337,0.072508,-0.45231
0.0043159,1.1709,0.041001,-0.5136
0.0047475,1.0125,0.0030211,-0.48856
0.0017264,0.55158,-0.035822,-0.50669
0.0012948,0.40397,-0.04057,-0.49331
0.0051791,0.59776,0.041001,-0.50237
0.0047475,0.58956,0.05136,-0.49547
0.0060423,0.46957,0.015106,-0.49935
0.0064739,0.26586,0.036685,-0.49676
0.0064739,0.13336,0.026327,-0.49763
0.0060423,0.18084,0.039275,-0.49719
0.0060423,0.069486,-0.064307,-0.49676
0.0064739,-0.2978,-0.11998,-0.49676
0.0060423,-0.3552,-0.062581,-0.49633
0.0051791,0.14329,0.022011,-0.49633
0.0056107,0.66163,-0.015969,-0.4959
0.0051791,0.74104,-0.088476,-0.49547
0.0051791,0.72982,0.03798,-0.49547
0.0051791,0.81485,0.11998,-0.49504
0.0051791,0.64955,0.011653,-0.49504
0.0056107,0.40742,-0.028485,-0.49461
0.0056107,0.076392,0.058265,-0.49461
0.0043159,-0.21968,0.015537,-0.49461
0.0051791,-0.45533,0.081571,-0.49417
0.0060423,-0.58222,0.047475,-0.49417
0.0060423,-0.61114,0.043591,-0.49461
0.0060423,-0.83599,0.055675,-0.49331
0.0060423,-0.91368,-0.014674,-0.49547
0.0056107,-0.95382,-0.023306,-0.49072
0.0051791,-0.83254,0.047044,-0.49806
0.0060423,-0.73543,-0.15235,-0.48597
0.0060423,-1.0082,-0.12344,-0.50324
0.0060423,-0.90073,0.088476,-0.47691
0.0056107,-0.53992,0.047907,-0.51791
0.0060423,-0.45404,-0.14372,-0.40915
0.0069055,-0.69357,-0.085455,0.082434
0.0069055,-0.55891,0.044454,0.10574
0.0069055,-0.11826,-0.12559,0.097108
0.0073371,-0.10099,-0.18041,0.1079
0.0077687,-0.26629,0.015537,0.10099
0.0077687,-0.3716,0.25896,0.10919
0.0077687,-0.68925,0.13854,0.10445
0.0077687,-1.0129,-0.071213,0.10833
0.0073371,-1.312,0.037117,0.10703
0.0069055,-1.3707,-0.0038843,0.10876
0.0069055,-0.87959,-0.058697,0.10876
0.0073371,-0.15149,-0.024169,0.10876
0.0073371,-0.059991,-0.023738,0.10876
0.0073371,-0.35606,0.0086319,0.10876
0.0073371,-0.25119,0.066034,0.10876
0.0073371,0.22486,-0.044022,0.10919
0.0073371,0.44152,-0.14545,0.10962
0.0073371,0.47907,-0.088908,0.10919
0.0073371,0.82779,0.037549,0.10876
0.0064739,1.2464,0.059991,0.10919
0.0051791,1.3228,0.07596,0.10962
0.0064739,1.0876,0.1148,0.11006
0.0056107,0.82003,0.08934,0.11006
0.0060423,0.43418,0.039275,0.11092
0.0060423,-0.062149,0,0.11092
0.0060423,-0.2145,-0.022011,0.11006
0.0064739,-0.12387,0.053949,0.10962
0.0069055,-0.078118,0.023306,0.10962
0.0069055,0.096245,0.0077687,0.11006
0.0064739,0.49029,-0.087182,0.11049
0.0064739,0.65429,-0.085887,0.11049
0.0060423,0.58783,-0.061286,0.11049
0.0056107,0.33966,-0.10056,0.11049
0.0043159,0.60509,-0.0034527,0.11006
0.0038843,1.2469,0.0069055,0.11092
0.0025896,1.4372,-0.083297,0.11092
0.0012948,1.3474,0.058697,0.11006
0.0017264,1.3776,0.058697,0.10962
0.00086319,1.2378,-0.013811,0.10962
0.00043159,0.65688,0.11092,0.10962
0.00043159,0.053086,0.080276,0.10962
0.00086319,-0.57488,0.09754,0.10962
0.0012948,-0.87484,0.074666,0.10962
0.002158,-0.83211,-0.028485,0.10962
0.002158,-0.91152,-0.04618,0.10962
0.002158,-0.98446,0.044886,0.10962
0.002158,-0.99698,0.024601,0.11006
0.0025896,-1.0419,0.030211,0.11006
0.002158,-1.1368,0.020716,0.10919
0.00086319,-0.79284,-0.077255,0.10919
0.0012948,-0.38412,-0.1079,0.10876
0.00086319,-0.90462,-0.13681,0.10876
0,-1.2982,-0.022011,0.10876
0,-1.076,0.11869,0.10919
-0.00043159,-0.80363,0.07035,0.10962
-0.00086319,-0.55416,-0.017695,0.10919
-0.00086319,-0.4864,-0.039275,0.10876
0,-0.73112,0.045749,0.10876
0.00043159,-0.99439,-0.020285,0.10962
0,-1.4389,-0.047475,0.10962
0.00043159,-2.0155,0.091498,0.10919
0.00043159,-2.3647,0.066034,0.10876
0.00043159,-2.2249,-0.053517,0.10876
-0.00043159,-1.9141,-0.12516,0.10876
-0.00086319,-1.6055,-0.10531,0.10876
-0.00043159,-1.3276,-0.01079,0.10962
-0.00043159,-1.0565,0.030211,0.10962
-0.00043159,-0.96029,-0.062149,0.10919
-0.00043159,-1.1489,-0.00043159,0.10919
-0.00086319,-1.35,0.026759,0.10962
-0.0017264,-1.1653,0.043591,0.10962
-0.0060423,-0.67415,0.0069055,0.10919
-0.0043159,-0.53,-0.016832,0.10876
-0.0025896,-0.50755,0.030643,0.10876
-0.0025896,-0.29132,0.10229,0.10876
-0.002158,-0.19508,0.089771,0.10876
-0.002158,-0.17264,0.00086319,0.10919
-0.0012948,-0.038843,-0.022011,0.11049
-0.0012948,0.20414,0.0025896,0.11049
-0.00086319,0.28183,-0.054812,0.11006
-0.00043159,0.28269,-0.043591,0.10962
-0.00086319,0.22313,-0.012516,0.10962
-0.00043159,0.12516,0.10531,0.10962
-0.00043159,0.26111,0.032801,0.10962
-0.00043159,0.39189,-0.036254,0.10962
0,0.48597,0.0064739,0.10919
-0.00086319,0.66595,-0.026327,0.10876
-0.0012948,0.74579,-0.036685,0.10876
-0.00043159,0.59301,0.0012948,0.10962
0,0.42426,-0.096677,0.11006
0.00043159,0.30945,0.09495,0.10962
